name,time,emotion,emotion_vector
lora,2018-06-30-16:36:33,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:33,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:34,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:34,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:34,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:34,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:34,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:34,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:41,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:41,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:41,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:41,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:41,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:44,angry,"[0, 0, 0, 0, 0, 1]"
