name,time,emotion,emotion_vector
trum,2018-06-30-16:30:41,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:42,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:42,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:42,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:42,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:42,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:43,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:43,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:43,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:43,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:43,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:43,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:44,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:44,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:44,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:44,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:44,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:45,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:45,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:45,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:45,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:45,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:45,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:46,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:46,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:46,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:46,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:46,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:46,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:47,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:30:47,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:47,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:47,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:48,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:48,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:48,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:48,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:48,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:48,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:49,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:49,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:49,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:49,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:49,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:49,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:50,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:50,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:50,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:50,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:50,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:30:50,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:01,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:31:02,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:31:02,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:31:02,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:31:02,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:02,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:02,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:03,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:03,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:03,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:03,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:03,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:03,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:04,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:04,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:04,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:04,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:04,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:04,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:05,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:05,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:05,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:05,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:05,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:05,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:05,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:06,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:06,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:06,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:06,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:31:06,neutral,"[0, 0, 0, 0, 0, 0]"
